title,keyword,category,subcategory,predication,departmenet
경남 창원시 의창구 #@주소#에서 담배 소매인 지정 받아서 운영하다가 상호와 운영자가 바뀌었는데도 계속 폐업을 하지 않습니다. 이 부분 확인 부탁드려요.,"['경남', '창원시', '의창구', '담배 소매인', '폐업', '확인']",경제,담배소매업,요청/개선,경제교통과
합성동 빛 거리가 철거되고 있으니 올해에도 빛 거리를 하루빨리 화려하게 설치해 주시길 바랍니다.,"['합성동', '설치']",경제,기타,요청/개선,관광과
합성동 빛 거리가 철거되고 있습니다. 올해 빛 거리를 하루빨리 화려하게 설치해 주세요.,"['합성동', '설치']",경제,기타,요청/개선,관광과
합성동 빛 거리가 철거되고 있습니다. 올해 빛 거리를 하루빨리 화려하게 설치해 주셨으면 좋겠습니다.,"['합성동', '설치']",경제,기타,요청/개선,관광과
"다름이 아니오라 저는 일주일에 한 번 충무동에 있는 상설시장인 #@주소#에 위치한 지하 어시장에 생선을 구입하러 가고 있습니다. 하지만 그 지하 어시장은 매우 열악한 상황에 있습니다. 또한 안내 방송을 하는 스피커도 이미 몇십 년이 된 것처럼 보여 이미 녹이 발생하고 선로에는 거미줄이 처져 있지만, 아직 그대로 방치된 상태입니다. 그리고 그것은 지금 작동되지도 않습니다. 녹이 발생한 것은 환경과도 관련이 있습니다. 이에 대한 조치가 필요해서 민원 요청 합니다. ","['충무동', '지하 어시장', '열악', '상황', '조치']",경제,기타,건의/제기,경제교통과
저는 일주일에 한 번 충무동에 있는 상설시장인 #@주소#에 위치한 지하 어시장에 생선을 구입하러 가고 있는데 지하 어시장은 매우 열악한 상황에 있으니 어시장을 새롭게 정비해주시기 바랍니다.,"['충무동', '지하 어시장', '열악', '상황']",경제,기타,건의/제기,경제교통과
다름이 아니오라 저는 일주일에 한 번 충무동에 있는 상설시장인 #@주소#에 위치한 지하 어시장에서 생선을 구입하러 가고 있었지만 그 지하 어시장은 매우 열악한 상황에 있습니다. 또한 안내 방송을 하는 스피커도 이미 몇십 년이 된 것처럼 보이고 이미 녹이 발생하고 선로에는 거미줄이 처져 있으며 아직 그대로 방치중이었습니다. 그리고 그것은 지금 작동되지도 않고 녹이 발생한 것은 환경과도 관련이 있으니 이에 대한 조치가 필요해서 민원 요청 드리오니 처리해주세요.,"['충무동', '지하 어시장', '열악', '상황', '조치']",경제,기타,건의/제기,경제교통과
일주일에 한 번 충무동에 있는 상설시장인 #@주소# 지하 어시장에 생선을 구입하러 가고 있습니다. 그러나 너무 열악한 상황에 있어 말씀 드리니 시장 활성화 차원으로 개발좀 해주실 수 없을까요?,"['충무동', '지하 어시장', '열악', '상황']",경제,기타,건의/제기,경제교통과
"민원 요청 드립니다. 다름이 아니라 저는 일주일에 한 번 충무동에 있는 상설시장인 #@주소#에 위치한 지하 어시장에 생선을 구입하러 갑니다. 하지만 그 지하 어시장은 매우 열악한 상태에 놓여 있고, 또한 안내 방송을 하는 스피커도 이미 몇십 년이 된 것처럼 보여집니다. 이미 녹이 발생하고 선로에는 거미줄이 처져 있지만, 아직 그대로 방치된 상태이고 그것은 지금 작동되지도 않습니다. 녹이 발생한 것은 환경과도 관련이 있습니다. 이에 대한 조치가 필요해 보입니다. ","['충무동', '지하 어시장', '열악', '조치']",경제,기타,건의/제기,경제교통과
창원 누비전 모바일도 일부 발행 도움 요청합니다.,"['창원', '발행', '누비전', '모바일']",경제,기타,요청/개선,경제살리기과
창원 누비전도 모바일로 발급 받을 수 있었으면 합니다.,"['창원', '누비전', '모바일']",경제,기타,요청/개선,경제살리기과
창원 누비전 모바일도 일부 발행 도움 부탁드립니다.,"['창원', '발행', '누비전', '모바일']",경제,기타,요청/개선,경제살리기과
2021년부터 누비전에 대한 의약업 신규 가맹 가입 제한에 대한 시정을 요청합니다. 기존 의약업 가맹점에 대한 소급 적용은 불가하면서 신규 가맹만 제한하는 것은 형평성에 어긋나는 정책이라 사료됩니다.,"['누비전', '의약업', '신규', '가맹', '가입', '제한']",경제,누비전,요청/개선,경제살리기과
2021년부터 누비전에 대한 의약업 신규 가맹 가입 제한에 대한 개선을 요청합니다. 형평성을 고려해주시기 바랍니다.,"['누비전', '의약업', '신규', '가맹', '가입', '제한']",경제,누비전,요청/개선,경제살리기과
2021년부터 누비전에 대한 의약업 신규 가맹 가입 제한은 형평성에 어긋난다고 생각합니다. 해당 제한에 대한 개선을 부탁드립니다.,"['누비전', '의약업', '신규', '가맹', '가입', '제한']",경제,누비전,요청/개선,경제살리기과
2021년부터 누비전에 대한 의약업 신규 가맹 가입 제한을 완화해주시기 바랍니다. ,"['누비전', '의약업', '신규', '가맹', '가입', '제한']",경제,누비전,요청/개선,경제살리기과
2021년부터 누비전에 대한 의약업 신규 가맹 가입 제한에 대한 완화를 요청드리니 구체적인 조치 바랍니다.,"['누비전', '의약업', '신규', '가맹', '가입', '제한']",경제,누비전,요청/개선,경제살리기과
"제로페이 및 경남 사랑, 창원사랑온누리 등 상품권 사용 가능한 가맹점 총 몇 군데 인가요? 
사용처 확대 요청은 어느 부서로 문의 드리면 되나요?","['제로페이', '창원사랑', '온누리', '상품권', '사용', '확대']",경제,기타,건의/제기,경제살리기과
"제로페이 및 경남 사랑, 창원사랑온누리 등 상품권 사용 가능한 가맹점 확대 요청 드립니다. 
해당 문의 담당부서 연락처 안내 부탁 드립니다. ","['제로페이', '창원사랑', '온누리', '상품권', '사용', '확대']",경제,기타,건의/제기,경제살리기과
"제로페이 및 경남 사랑, 창원사랑온누리 등 상품권 사용 가능한 가맹점 확대 해주실 수 있나요?
가맹점 확대 요청으로 접수 부탁 드립니다. ","['제로페이', '창원사랑', '온누리', '상품권', '사용', '확대']",경제,기타,건의/제기,경제살리기과
제로페이 가맹주들이 쓸 수 있게 가맹점 혜택을 늘린다든지 공익 광고나 전단지 만들어서 배포나 문자를 활용해서 제로페이를 더 늘려 갈 수 있게 해주세요.,"['제로페이', '가맹점 혜택']",경제,지역경제정책,요청/개선,경제살리기과
제로페이를 더 많이 쓸 수 있도록 홍보해 주시기 바랍니다.,['제로페이'],경제,지역경제정책,요청/개선,경제살리기과
제로페이 가맹주들이 쓸 수 있게 가맹점 혜택을 늘린다든지 공익 광고나 전단지 만들어서 배포나 문자를 활용해서 제로페이를 더 늘려 갈 수 있게 해주세요. 적극 협조 바랍니다.,"['제로페이', '가맹점 혜택']",경제,지역경제정책,요청/개선,경제살리기과
여러가지 방법으로 제로페이를 많이 사용할 수 있게 조치해 주시기 요청합니다.,['제로페이'],경제,지역경제정책,요청/개선,경제살리기과
제로페이 가맹주들이 쓸 수 있게 가맹점 혜택을 늘린다든지 공익 광고나 전단지 만들어서 배포나 문자를 활용해서 제로페이를 더 늘려 갈 수 있게 해주세요. 빠른 검토 바랍니다. ,"['제로페이', '가맹점 혜택']",경제,지역경제정책,요청/개선,경제살리기과
도시가스 인입공사에 대해 알고싶어요.,"['도시가스', '인입공사']",경제,액화석유가스 사업,문의(질의),경제교통과
도시가스 인입공사에 관하여 궁금한 것이 많으니 답변 바랍니다.,"['도시가스', '인입공사']",경제,액화석유가스 사업,문의(질의),경제교통과
도시가스 인입공사에 대해 문의합니다.,"['도시가스', '인입공사']",경제,액화석유가스 사업,문의(질의),경제교통과
저번에도 문의를 드린적이 있는데요. 희망근로에 관한 소식이 있는지 궁금합니다. 혹시 상반기 공공근로나 희망근로 모집 예정이 있나요?,"['공공근로', '희망근로']",경제,기타,문의(질의),일자리창출과
희망근로에 관하여 문의 드립니다. 상반기 공공근로나 희망근로 모집 예정이 있는지 알고 싶어요.,"['공공근로', '희망근로']",경제,기타,문의(질의),일자리창출과
저번에도 문의를 드린적이 있는데요. 희망근로에 관한 소식이 있는지 궁금합니다. 혹시 상반기 공공근로나 희망근로 모집 예정이 있으면 알려주세요.,"['공공근로', '희망근로']",경제,기타,문의(질의),일자리창출과
상반기 공공근로나 희망근로 모집 예정이 있는지 궁금하니 답변 바랍니다.,"['공공근로', '희망근로']",경제,기타,문의(질의),일자리창출과
저번에도 문의를 드린적이 있는데요. 희망근로에 관한 소식이 있는지 궁금합니다. 혹시 상반기 공공근로나 희망근로 모집 예정이 있는지 질의합니다.,"['공공근로', '희망근로']",경제,기타,문의(질의),일자리창출과
"창원사랑상품권, 모바일상품권 비율을 높여야 한다고 생각합니다. 3월 재고가 하루 만에 재고 소진이면 시민들이 많이 원하는 것인데 왜 4월에는 판매를 하지 않는 건지 의문입니다.","['창원사랑상품권', '모바일상품권', '비율', '시민', '4월', '판매', '재고 소진']",경제,기타,건의/제기,경제살리기과
"창원사랑상품권, 모바일상품권 비율을 높여야 하지 않을까요? 3월 재고가 하루 만에 재고 소진이면 시민들이 많이 원하는 것인데 왜 4월에는 판매를 하지 않는 건지 의문입니다.","['창원사랑상품권', '모바일상품권', '비율', '시민', '4월', '판매', '재고 소진']",경제,기타,건의/제기,경제살리기과
"창원사랑상품권, 모바일상품권 비율을 늘려주세요. 3월 재고가 하루 만에 재고 소진이면 시민들이 많이 원하는 것인데 왜 4월에는 판매를 하지 않는 건지 의문입니다.","['창원사랑상품권', '모바일상품권', '비율', '시민', '4월', '판매', '재고 소진']",경제,기타,건의/제기,경제살리기과
"창원GM공장은 넓습니다. 직원분들은 안에 차를 가져가고 안에서 자전거, 킥보드 오토바이를 타고 이동을 하지만 저희는 자전거만 타게 했습니다. 그런데 갑자기 이번주부터 자전거도 못 타고 도보로 다니라고 하네요. 매일 출퇴근 1시간은 걸어야 됩니다. 노동자차별 개선이 필요합니다.","['노동자차별', '개선']",경제,기타,요청/개선,경제살리기과
